Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,ApplicantIncomeLog,CoapplicantIncomeLog,LoanAmountLog,Loan_Amount_TermLog,Total_IncomeLog
LP002444,Male,No,1,Not Graduate,Yes,2769,1542.0,190.0,360.0,0.8421985815602837,Semiurban,N,4311.0,7.926241523170962,7.340835554123275,5.247024072160486,5.886104031450156,8.368925174747135
LP002446,Male,Yes,2,Not Graduate,No,2309,1255.0,125.0,360.0,0.0,Rural,N,3564.0,7.744569809354496,7.134890851565884,4.8283137373023015,5.886104031450156,8.1786387885907
LP002447,Male,Yes,2,Not Graduate,No,1958,1456.0,60.0,300.0,0.8421985815602837,Urban,Y,3414.0,7.579678823090456,7.283448228756631,4.0943445622221,5.703782474656201,8.135639903354386
LP002448,Male,Yes,0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,N,5681.0,8.280964400553373,7.457609289715606,5.003946305945459,5.886104031450156,8.644882552557126
LP002449,Male,Yes,0,Graduate,No,2483,2466.0,90.0,180.0,0.0,Rural,Y,4949.0,7.817222785508166,7.81035268372429,4.499809670330265,5.19295685089021,8.506940814951886
LP002453,Male,No,0,Graduate,Yes,7085,0.0,84.0,360.0,1.0,Semiurban,Y,7085.0,8.865735152124781,-inf,4.430816798843313,5.886104031450156,8.865735152124781
LP002455,Male,Yes,2,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,Y,3859.0,8.258163361537619,-inf,4.564348191467836,5.886104031450156,8.258163361537619
LP002459,Male,Yes,0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,Y,4301.0,8.366602832783736,-inf,4.770684624465665,5.886104031450156,8.366602832783736
LP002467,Male,Yes,0,Graduate,No,3708,2569.0,173.0,360.0,1.0,Urban,N,6277.0,8.218247926685745,7.851271997109883,5.153291594497779,5.886104031450156,8.744647438317532
LP002472,Male,No,2,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,Y,4354.0,8.378850241794492,-inf,4.912654885736052,5.886104031450156,8.378850241794492
LP002473,Male,Yes,0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,N,8334.0,9.0280988119824,-inf,5.075173815233827,5.886104031450156,9.0280988119824
LP002478,Male,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,0.8421985815602837,Semiurban,Y,6166.0,7.641564441260972,8.314587291319576,5.075173815233827,5.886104031450156,8.726805608446096
LP002484,Male,Yes,3+,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,Y,7740.0,8.954156966583772,-inf,4.852030263919617,5.19295685089021,8.954156966583772
LP002487,Male,Yes,0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,Y,5203.0,8.011355109161286,7.690743163541872,5.030437921392435,5.886104031450156,8.556990661290303
LP002489,Female,No,1,Not Graduate,No,5191,0.0,132.0,360.0,1.0,Semiurban,Y,5191.0,8.55468163582723,-inf,4.882801922586371,5.886104031450156,8.55468163582723
LP002493,Male,No,0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,N,4166.0,8.334711621820917,-inf,4.584967478670572,5.886104031450156,8.334711621820917
LP002494,Male,No,0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,Y,6000.0,8.699514748210191,-inf,4.941642422609304,5.886104031450156,8.699514748210191
LP002500,Male,Yes,3+,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,N,4611.0,7.988542982737695,7.416979621381154,4.248495242049359,5.19295685089021,8.436200032206706
LP002501,Male,Yes,0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,Y,16692.0,9.722684841711443,-inf,4.700480365792417,5.886104031450156,9.722684841711443
LP002502,Female,Yes,2,Not Graduate,No,210,2917.0,98.0,360.0,1.0,Semiurban,Y,3127.0,5.3471075307174685,7.978310969867722,4.584967478670572,5.886104031450156,8.047829357457841
LP002505,Male,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N,6784.0,8.374015421739909,7.804251383528112,4.700480365792417,5.886104031450156,8.822322177471738
LP002515,Male,Yes,1,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,Y,5529.0,8.146129510025405,7.639642287858013,5.087596335232384,5.886104031450156,8.617762246337932
LP002517,Male,Yes,1,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,N,4153.0,7.88344635413774,7.313220387090301,4.727387818712341,5.19295685089021,8.331586243630754
LP002519,Male,Yes,3+,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,Y,4691.0,8.453401058328458,-inf,4.605170185988092,5.886104031450156,8.453401058328458
LP002522,Female,No,0,Graduate,Yes,2500,0.0,93.0,360.0,0.8421985815602837,Urban,Y,2500.0,7.824046010856292,-inf,4.532599493153256,5.886104031450156,7.824046010856292
LP002524,Male,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,Y,10180.0,8.61830469278465,8.444192298531748,5.087596335232384,5.886104031450156,9.228180290104513
LP002527,Male,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,Y,17539.0,9.712629664719888,6.921658184151129,5.0106352940962555,5.886104031450156,9.772182251758139
LP002529,Male,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,Y,8450.0,8.809862805379057,7.4673710669175595,5.438079308923196,5.703782474656201,9.041921720351219
LP002530,Male,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,N,4745.0,7.96311205897929,7.534762657037537,4.882801922586371,5.886104031450156,8.464846711044029
LP002531,Male,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,Y,18917.0,9.721185995542177,7.718685495198466,4.454347296253507,5.886104031450156,9.847816267665664
LP002533,Male,Yes,2,Graduate,No,2947,1603.0,146.41216216216216,360.0,1.0,Urban,N,4550.0,7.988542982737695,7.3796321526095525,4.986425672954842,5.886104031450156,8.422882511944996
LP002534,Female,No,0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,Y,4350.0,8.37793112408273,-inf,5.0369526024136295,5.886104031450156,8.37793112408273
LP002536,Male,Yes,3+,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,Y,3095.0,8.037543185118697,-inf,4.727387818712341,5.886104031450156,8.037543185118697
LP002537,Male,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,Y,5233.0,7.641564441260972,8.055157731819678,4.852030263919617,5.886104031450156,8.562740006372207
LP002541,Male,Yes,0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,Y,10833.0,9.290352309945568,-inf,5.455321115357702,5.886104031450156,9.290352309945568
LP002543,Male,Yes,2,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,Y,8333.0,9.027978814382207,-inf,5.5053315359323625,5.886104031450156,9.027978814382207
LP002544,Male,Yes,1,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,Y,4394.0,7.579678823090456,7.798112628829788,4.875197323201151,5.886104031450156,8.387995252944556
LP002545,Male,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,N,3547.0,8.173857454773621,-inf,4.382026634673881,5.886104031450156,8.173857454773621
LP002547,Male,Yes,1,Graduate,No,18333,0.0,500.0,360.0,1.0,Urban,N,18333.0,9.816457993563025,-inf,6.214608098422191,5.886104031450156,9.816457993563025
LP002555,Male,Yes,2,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,Y,6666.0,8.430109084509125,7.641564441260972,5.075173815233827,5.886104031450156,8.804775258867686
LP002556,Male,No,0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,N,2435.0,7.79770203551669,-inf,4.31748811353631,5.886104031450156,7.79770203551669
LP002560,Male,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,0.8421985815602837,Semiurban,Y,5484.0,7.900636613018005,7.932003152361385,4.564348191467836,5.886104031450156,8.609590040682205
LP002562,Male,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,0.8421985815602837,Urban,Y,6464.0,8.581669210600602,7.030857476116121,5.225746673713202,5.886104031450156,8.774003600200931
LP002571,Male,No,0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,Y,3691.0,8.213652703029998,-inf,4.700480365792417,5.886104031450156,8.213652703029998
LP002582,Female,No,0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,Y,17263.0,9.756320761816548,-inf,5.41610040220442,5.886104031450156,9.756320761816548
LP002585,Male,Yes,0,Graduate,No,3597,2157.0,119.0,360.0,0.0,Rural,N,5754.0,8.187855443695623,7.676473646389156,4.77912349311153,5.886104031450156,8.657650544111494
LP002586,Female,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,Y,4239.0,8.109525659752872,6.816735880594968,4.653960350157523,4.430816798843313,8.352082671352637
LP002587,Male,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,Y,4300.0,7.8632667240095735,7.438383530044307,4.672828834461906,5.886104031450156,8.366370301681654
LP002588,Male,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,0.8421985815602837,Urban,Y,7482.0,8.439231649946526,7.957527402230773,4.709530201312334,2.4849066497880004,8.920255414908091
LP002600,Male,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,Y,2895.0,7.970740390007095,-inf,4.553876891600541,5.886104031450156,7.970740390007095
LP002602,Male,No,0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,N,10699.0,8.745602852402946,8.392989587956931,5.342334251964811,5.886104031450156,9.277905558138606
LP002603,Female,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,Y,4328.0,6.4692503167957724,8.211482916445066,4.727387818712341,6.173786103901937,8.372860820526318
LP002606,Female,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,Y,3159.0,8.058010800802085,-inf,4.605170185988092,5.886104031450156,8.058010800802085
LP002615,Male,Yes,2,Graduate,No,4865,5624.0,208.0,360.0,1.0,Semiurban,Y,10489.0,8.489821994620105,8.6347984334905,5.337538079701318,5.886104031450156,9.258082367961604
LP002618,Male,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,0.8421985815602837,Rural,N,9352.0,8.306472160100585,8.57583938684897,4.927253685157205,5.886104031450156,9.143345503151904
LP002619,Male,Yes,0,Not Graduate,No,3814,1483.0,124.0,300.0,1.0,Semiurban,Y,5297.0,8.246433786160365,7.301822342137932,4.820281565605037,5.703782474656201,8.574895901544526
LP002622,Male,Yes,2,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,Y,7926.0,8.163371316459912,8.392989587956931,5.493061443340548,5.886104031450156,8.97790377375038
LP002624,Male,Yes,0,Graduate,No,20833,6667.0,480.0,360.0,0.8421985815602837,Urban,Y,27500.0,9.944293546928382,8.80492526261806,6.173786103901937,5.886104031450156,10.221941283654663
LP002625,Male,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,N,3583.0,8.183955717304954,-inf,4.564348191467836,5.886104031450156,8.183955717304954
LP002626,Male,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,Y,5492.0,7.8156105320351905,8.0106915391303,5.236441962829949,5.886104031450156,8.61104776688786
LP002634,Female,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,Y,13262.0,9.492658081928813,-inf,3.6888794541139363,5.886104031450156,9.492658081928813
LP002637,Male,No,0,Not Graduate,No,3598,1287.0,100.0,360.0,1.0,Rural,N,4885.0,8.188133414510478,7.160069207596127,4.605170185988092,5.886104031450156,8.493924564476883
LP002640,Male,Yes,1,Graduate,No,6065,2004.0,250.0,360.0,1.0,Semiurban,Y,8069.0,8.71028982137815,7.602900462204755,5.521460917862246,5.886104031450156,8.995784837848506
LP002643,Male,Yes,2,Graduate,No,3283,2035.0,148.0,360.0,1.0,Urban,Y,5318.0,8.096512917501594,7.618251097876695,4.997212273764115,5.886104031450156,8.578852571802965
LP002648,Male,Yes,0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,N,8796.0,7.6638772587034705,8.804775258867686,4.248495242049359,5.19295685089021,9.082052351674651
LP002652,Male,No,0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,N,9481.0,8.668196064952765,8.20685642839965,5.739792912179234,5.886104031450156,9.15704507491796
LP002659,Male,Yes,3+,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,Y,6894.0,8.150756470275551,8.13973227971767,5.0106352940962555,5.886104031450156,8.83840674707681
LP002670,Female,Yes,2,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,Y,3663.0,7.616283561580385,7.397561535524052,4.727387818712341,6.173786103901937,8.206037762778815
LP002682,Male,Yes,0,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,N,4874.0,8.03073492409854,7.495541943884256,4.812184355372417,5.886104031450156,8.491670234185152
LP002683,Male,No,0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,N,6598.0,8.451694209183541,7.557472901614746,5.220355825078324,5.886104031450156,8.794521851788527
LP002684,Female,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,N,3400.0,8.131530710604252,-inf,4.553876891600541,5.886104031450156,8.131530710604252
LP002689,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,Y,3934.0,7.692569648067906,7.462789157412448,3.8066624897703196,5.886104031450156,8.277411998949004
LP002690,Male,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,Y,2500.0,7.824046010856292,-inf,4.007333185232471,5.886104031450156,7.824046010856292
LP002692,Male,Yes,3+,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,Y,7101.0,8.644178203170727,7.261225091971921,4.605170185988092,5.886104031450156,8.867990898182093
LP002693,Male,Yes,2,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,Y,15114.0,8.980675603671708,8.8771028978649,6.173786103901937,5.886104031450156,9.623376745580666
LP002697,Male,No,0,Graduate,No,4680,2087.0,146.41216216216216,360.0,1.0,Semiurban,N,6767.0,8.451053388911692,7.643482907077201,4.986425672954842,5.886104031450156,8.819813136232225
LP002699,Male,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,Y,17500.0,9.769956159911606,-inf,5.991464547107982,5.886104031450156,9.769956159911606
LP002705,Male,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,Y,3775.0,8.236155661683124,-inf,4.700480365792417,5.886104031450156,8.236155661683124
LP002706,Male,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,Y,6715.0,8.572627898304338,7.265429723253953,5.081404364984463,5.886104031450156,8.812099108957337
LP002714,Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,Y,3981.0,7.893198869544609,7.171656822768514,4.543294782270004,5.886104031450156,8.289288323000317
LP002716,Male,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,Y,6783.0,8.82217476094608,-inf,4.867534450455582,5.886104031450156,8.82217476094608
LP002717,Male,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,0.8421985815602837,Rural,Y,6525.0,6.932447891572509,8.612503371220562,5.375278407684165,5.886104031450156,8.783396232190894
LP002720,Male,Yes,3+,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,Y,4281.0,8.361941906144946,-inf,4.605170185988092,5.886104031450156,8.361941906144946
LP002723,Male,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,N,3588.0,8.185350223178686,-inf,4.700480365792417,5.886104031450156,8.185350223178686
LP002729,Male,No,1,Graduate,No,11250,0.0,196.0,360.0,0.8421985815602837,Semiurban,N,11250.0,9.328123407632566,-inf,5.278114659230517,5.886104031450156,9.328123407632566
LP002731,Female,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,Y,18165.0,9.807251944655302,-inf,4.8283137373023015,5.886104031450156,9.807251944655302
LP002732,Male,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,Y,4592.0,7.843848638152472,7.621684998724611,4.836281906951478,5.886104031450156,8.432070937999402
LP002734,Male,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,Y,10039.0,8.721439305625983,8.270269111436624,5.780743515792329,5.886104031450156,9.214232786691527
LP002738,Male,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,Y,3617.0,8.193400231952097,-inf,4.672828834461906,5.886104031450156,8.193400231952097
LP002739,Male,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,N,3453.0,7.978310969867722,6.284134161070802,4.189654742026425,5.886104031450156,8.146998697389993
LP002740,Male,Yes,3+,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,Y,6417.0,8.766705997750515,-inf,5.056245805348308,5.19295685089021,8.766705997750515
LP002741,Female,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,Y,7453.0,8.435549202375727,7.953318346560431,4.941642422609304,5.19295685089021,8.916371914881694
LP002743,Female,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,N,2138.0,7.6676260915849905,-inf,4.59511985013459,5.886104031450156,7.6676260915849905
LP002753,Female,No,1,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,Y,3652.0,8.20303024171486,-inf,4.553876891600541,5.886104031450156,8.20303024171486
LP002755,Male,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,Y,4763.0,7.713784616598755,7.8336002236611035,4.852030263919617,5.886104031450156,8.46863300080086
LP002757,Female,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,0.8421985815602837,Semiurban,Y,3680.0,8.012018239159062,6.4967749901858625,4.624972813284271,5.886104031450156,8.210668031162976
LP002767,Male,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,Y,4718.0,7.92588031673756,7.575584651557793,5.043425116919247,5.886104031450156,8.45914025996762
LP002768,Male,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,N,3358.0,8.119100837637486,-inf,4.382026634673881,3.58351893845611,8.119100837637486
LP002772,Male,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,Y,4309.0,7.8343923029104365,7.48605261786314,4.976733742420574,5.886104031450156,8.368461137615839
LP002776,Female,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,N,5000.0,8.517193191416238,-inf,4.634728988229636,5.886104031450156,8.517193191416238
LP002777,Male,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,Y,4801.0,7.932003152361385,7.60887062919126,4.700480365792417,5.886104031450156,8.476579508530941
LP002778,Male,Yes,2,Graduate,Yes,6633,0.0,146.41216216216216,360.0,0.0,Rural,N,6633.0,8.799812469525556,-inf,4.986425672954842,5.886104031450156,8.799812469525556
LP002784,Male,Yes,1,Not Graduate,No,2492,2375.0,146.41216216216216,360.0,1.0,Rural,Y,4867.0,7.820840879907344,7.772752716468742,4.986425672954842,5.886104031450156,8.490233009833455
LP002785,Male,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,Y,6583.0,8.11162807830774,8.086410275323782,5.062595033026967,5.886104031450156,8.792245847467877
LP002788,Male,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N,4787.0,7.805474625270857,7.75491027202143,5.198497031265826,5.886104031450156,8.473659189392508
LP002789,Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,N,7859.0,8.186742787113518,8.358431899031295,4.882801922586371,5.19295685089021,8.969414650866176
LP002792,Male,Yes,1,Graduate,No,5468,1032.0,26.0,360.0,1.0,Semiurban,Y,6500.0,8.60666819784384,6.939253946041508,3.258096538021482,5.886104031450156,8.779557455883728
LP002794,Female,No,0,Graduate,No,2667,1625.0,84.0,360.0,0.8421985815602837,Urban,Y,4292.0,7.888709524182015,7.393263094763838,4.430816798843313,5.886104031450156,8.36450810375059
LP002795,Male,Yes,3+,Graduate,Yes,10139,0.0,260.0,360.0,1.0,Semiurban,Y,10139.0,9.22414465295258,-inf,5.560681631015528,5.886104031450156,9.22414465295258
LP002798,Male,Yes,0,Graduate,No,3887,2669.0,162.0,360.0,1.0,Semiurban,Y,6556.0,8.265392930852224,7.889459149404524,5.087596335232384,5.886104031450156,8.78813593986372
LP002804,Female,Yes,0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,Y,6486.0,8.338066525518801,7.743269700829004,5.204006687076795,5.886104031450156,8.777401286867264
LP002807,Male,Yes,2,Not Graduate,No,3675,242.0,108.0,360.0,1.0,Semiurban,Y,3917.0,8.209308411646937,5.488937726156687,4.68213122712422,5.886104031450156,8.27308133366583
LP002813,Female,Yes,1,Graduate,Yes,19484,0.0,600.0,360.0,1.0,Semiurban,Y,19484.0,9.877348894926433,-inf,6.396929655216146,5.886104031450156,9.877348894926433
LP002820,Male,Yes,0,Graduate,No,5923,2054.0,211.0,360.0,1.0,Rural,Y,7977.0,8.686598356276965,7.627544390488503,5.351858133476067,5.886104031450156,8.984317679911129
LP002821,Male,No,0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,Y,5800.0,8.66561319653451,-inf,4.882801922586371,5.886104031450156,8.66561319653451
LP002832,Male,Yes,2,Graduate,No,8799,0.0,258.0,360.0,0.0,Urban,N,8799.0,9.08239335764556,-inf,5.552959584921617,5.886104031450156,9.08239335764556
LP002833,Male,Yes,0,Not Graduate,No,4467,0.0,120.0,360.0,0.8421985815602837,Rural,Y,4467.0,8.404472321352118,-inf,4.787491742782046,5.886104031450156,8.404472321352118
LP002836,Male,No,0,Graduate,No,3333,0.0,70.0,360.0,1.0,Urban,Y,3333.0,8.11162807830774,-inf,4.248495242049359,5.886104031450156,8.11162807830774
LP002837,Male,Yes,3+,Graduate,No,3400,2500.0,123.0,360.0,0.0,Rural,N,5900.0,8.131530710604252,7.824046010856292,4.812184355372417,5.886104031450156,8.68270762989381
LP002840,Female,No,0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,N,2378.0,7.774015077250727,-inf,2.1972245773362196,5.886104031450156,7.774015077250727
LP002841,Male,Yes,0,Graduate,No,3166,2064.0,104.0,360.0,0.0,Urban,N,5230.0,8.060224240440958,7.6324011266014535,4.6443908991413725,5.886104031450156,8.56216655705897
LP002842,Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,Y,5167.0,8.136518252115291,7.4673710669175595,5.225746673713202,5.886104031450156,8.550047528287184
LP002847,Male,Yes,0,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,N,6567.0,8.540128162698734,7.280008252884188,5.10594547390058,5.886104031450156,8.789812386190972
LP002855,Male,Yes,2,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,Y,16666.0,9.721125994942152,-inf,5.616771097666572,5.886104031450156,9.721125994942152
LP002862,Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,N,7750.0,8.720134035412928,7.393263094763838,5.231108616854587,6.173786103901937,8.955448122347393
LP002863,Male,Yes,3+,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,N,6406.0,8.764990330169104,-inf,5.0106352940962555,5.886104031450156,8.764990330169104
LP002868,Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,Y,3620.0,8.058010800802085,6.133398042996649,4.68213122712422,4.430816798843313,8.194229304819817
LP002872,Male,Yes,0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,N,5297.0,8.034955024502159,7.700747794511798,4.912654885736052,5.886104031450156,8.574895901544526
LP002874,Male,No,0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,Y,5968.0,8.079927770758275,7.915348169263078,4.700480365792417,5.886104031450156,8.694167141883597
LP002877,Male,Yes,1,Graduate,No,1782,2232.0,107.0,360.0,1.0,Rural,Y,4014.0,7.485491608030754,7.710653323501202,4.672828834461906,5.886104031450156,8.297543529356284
LP002888,Male,No,0,Graduate,No,3182,2917.0,161.0,360.0,1.0,Urban,Y,6099.0,8.065265208897733,7.978310969867722,5.081404364984463,5.886104031450156,8.715880102296456
LP002892,Male,Yes,2,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,Y,6540.0,8.785692444451245,-inf,5.3230099791384085,5.886104031450156,8.785692444451245
LP002893,Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,N,35673.0,7.515344571180436,10.429310157308027,4.499809670330265,5.886104031450156,10.482149379105689
LP002894,Female,Yes,0,Graduate,No,3166,0.0,36.0,360.0,1.0,Semiurban,Y,3166.0,8.060224240440958,-inf,3.58351893845611,5.886104031450156,8.060224240440958
LP002898,Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,0.8421985815602837,Rural,N,1880.0,7.539027055823995,-inf,4.110873864173311,5.886104031450156,7.539027055823995
LP002911,Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,N,4704.0,7.932721027481948,7.558516743045645,4.983606621708336,5.886104031450156,8.456168489578463
LP002912,Male,Yes,1,Graduate,No,4283,3000.0,172.0,84.0,1.0,Rural,N,7283.0,8.36240897761537,8.006367567650246,5.147494476813453,4.430816798843313,8.893298144217916
LP002916,Male,Yes,0,Graduate,No,2297,1522.0,104.0,360.0,1.0,Urban,Y,3819.0,7.739359202689098,7.3277805384216315,4.6443908991413725,5.886104031450156,8.247743887225516
LP002917,Female,No,0,Not Graduate,No,2165,0.0,70.0,360.0,1.0,Semiurban,Y,2165.0,7.68017564043659,-inf,4.248495242049359,5.886104031450156,7.68017564043659
LP002925,Male,No,0,Graduate,No,4750,0.0,94.0,360.0,1.0,Semiurban,Y,4750.0,8.465899897028686,-inf,4.543294782270004,5.886104031450156,8.465899897028686
LP002926,Male,Yes,2,Graduate,Yes,2726,0.0,106.0,360.0,0.0,Semiurban,N,2726.0,7.9105906122564775,-inf,4.663439094112067,5.886104031450156,7.9105906122564775
LP002928,Male,Yes,0,Graduate,No,3000,3416.0,56.0,180.0,1.0,Semiurban,Y,6416.0,8.006367567650246,8.13622555490846,4.02535169073515,5.19295685089021,8.766550149546351
LP002931,Male,Yes,2,Graduate,Yes,6000,0.0,205.0,240.0,1.0,Semiurban,N,6000.0,8.699514748210191,-inf,5.3230099791384085,5.480638923341991,8.699514748210191
LP002933,Male,No,3+,Graduate,Yes,9357,0.0,292.0,360.0,1.0,Semiurban,Y,9357.0,9.143880005275912,-inf,5.676753802268282,5.886104031450156,9.143880005275912
LP002936,Male,Yes,0,Graduate,No,3859,3300.0,142.0,180.0,1.0,Rural,Y,7159.0,8.258163361537619,8.101677747454572,4.955827057601261,5.19295685089021,8.876125585396185
LP002938,Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,Y,16120.0,9.68781601606062,-inf,5.560681631015528,5.886104031450156,9.68781601606062
LP002940,Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,Y,3833.0,8.251403065380556,-inf,4.700480365792417,5.886104031450156,8.251403065380556
LP002941,Male,Yes,2,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,N,7383.0,8.761393485256058,6.907755278982137,5.231108616854587,5.886104031450156,8.906935339059165
LP002943,Male,No,0,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,N,2987.0,8.00202481821611,-inf,4.477336814478207,5.886104031450156,8.00202481821611
